index	label	text
2201	0	@user he'd be a perfect fit... or beachy/medlen.
2202	0	@user substitute for chicken nuggets http uhm no thanks
2203	0	@user i'll just wait here slightly_smiling_face slightly_smiling_face slightly_smiling_face
2204	0	work done, gym done, steak for tea and friday tomorrow #woohoo grinning_face_with_big_eyes thumbs_up
2205	0	@user it's ok...thanks for telling me. passed the idea on to a sydney friend slightly_smiling_face
2206	0	eeeek cinema date with the boo this weekend see-no-evil_monkey two_hearts
2207	0	to have a highway clean up section of highway. people expressed their freedom of speech @user @user @user
2208	0	#ukraine's #president to #meet #russian, #french, #german #leaders, #rules #out #offensive. http via @user
2209	1	i've definitely caught my sisters flu. feeling a chesty cough brewing and it's the best start to the week. tgim
2210	1	air passenger duty for under 12s to be abolished. at last! something to help the homeless and impoverished! #autumnstatement
2211	0	i always forget that many #activists and #radicals who are most earnest look back fondly to 1918 and 1793, not 1848 or 1789. #classwar
2212	1	@user ooh i can probably watch a replay or the #orion launch at some point? oh wonderful. that's sooo exciting #nothanks
2213	1	love the fact that are school smells like a sewer. face_with_medical_mask face_with_medical_mask face_with_medical_mask face_with_medical_mask
2214	0	@user is it on display at any given time at ryerson?
2215	0	day 3 : sunbut it's not sunny today cloud #decemberphotochallenge #france #sun #or #today #day3... http
2216	1	#jeremynortham there, insulting piano's and songs. shut the fuck up man. bet you thought you were #epic.... #gosfordpark.
2217	1	just exactly how i wanted to start my day!!! #shitty
2218	0	@user slightly_smiling_face thank you so much. such a generous display of kindness from your side.
2219	1	when u callin i'm tappin lol sorry
2220	1	i know for a fact sam is not gonna be in school today and that really is just the cherry on top of a perfect monday.
2221	1	it's a christmas miracle! http
2222	1	work should be fun today unamused_face
2223	1	the that the #euphemism #coercivecontrol was #coined by a #man but is now #lovingly #appropriated by the #radical #feminist #agenda
2224	1	my bed time stories are awesome #theyllgiveyounightmares #ohwell #youaskedforit
2225	1	thankful our stat teacher is dropping the lowest quiz @user #lifesaved
2226	1	this sounds like loads of fun... snow, freezing drizzle, rain, 110km/h winds... http
2227	1	@user @user @user well done. you have more twitter followers than me. you have succeeded in life
2228	1	still up at 4 , work at 11 is gonna be prime
2229	0	@user rt @user baby name . #datavizsource: http http
2230	0	let's just not pretend for once. .
2231	0	what is the most important thing that you should do today? -- breathe. http
2232	1	just seen 3 bikes on bikes.
2233	0	@user happy christmas to you + yours. may 2015 bring good health, happiness, every success and all you wish yourselves.
2234	1	i love being on hold. especially when the music is so great.
2235	0	peshawar school massacre: pak must know their greater enemy is terrorism, not india.#peshawarattack
2236	0	of course one of my lecturers happened to be at the bar/restaurant we are at for my birthday meal...
2237	0	@user @user hates his anti-american/anti-constitution policies and actions. fixed it for you.
2238	1	guess its just me, brett and my mom this year. gotta love my family!
2239	0	@user the word itself is a mockery .... bae ...like abey persevering_face
2240	0	@user i think you should go get checked out
2241	1	@user becauseeee i miss youu coffee later?
2242	1	@user @user #indiawithpakistan but it can never be other way round
2243	0	http #teenanalcasting #she she sucked me dry!
2244	1	and it's freezing, yay! http
2245	0	backs killing me today grimacing_face #tramadol
2246	1	i need a misadventure form because i broke my hand practising and rewriting this english essay 500 times
2247	0	2am on christmas day, and we're heating up pizza and breadsticks. #theboysarebackintown http
2248	1	beautiful day
2249	0	#nypd did comment 4 this or provide its own internal #statistics w/ police_car involved skull s & the info has not been given 2 the fbi since 2006.
2250	1	those mini naps i had all night between sneezing, coughing and blowing my nose were super restful. #fluday4
2251	0	#kimk dress style!!! @user s it or ? #balenciaga #kimkardashianwest #kimkardashian #vestito #moda #2014 #go... http
2252	0	@user @user aren't most legislators' list of legislative accomplisments the past 8 years short?
2253	1	@user @user the number 2 play was awesome.
2254	0	drawing with my little girl... still can't believe she can draw this good!!!! #drawing #daughter... http
2255	1	downplaying social media but using a hashtag? #givepresence
2256	1	@user @user journalism at its best
2257	0	loadshedding again! eissh wonder if eskom & cell c have partnered up? both get paid but their services suck!!#dialinginthedark
2258	0	@user after i went to europe
2259	1	us looking sexy #mehrockingmyblumonsoont-shirt
2260	0	check it out! http
2261	1	@user @user will probably get to write more about the show by doing so ...
2262	0	rush rush rush, all done and then pow, a football through the window.#glasseverywhere #boyswillbeboys
2263	1	this is great...
2264	1	"welcome to metro rt @user ""thanks to seattle prep for finally removing their starters up 34 with 3:30 left. """
2265	1	haha love when i accidentally spray perfume in my eye person_gesturing_OK
2266	0	@user i just did it. what's the prize?
2267	0	2015 prediction: putin ditches the ruble and adopts bitcoin
2268	0	sarcasm is the only thing i like. #sarcasticbitch
2269	0	the long commute to work; for this #keyboardcowboy #anyonecancode @user http
2270	0	"i keep seeing ""we need to build a global society"".personally, i'd rather have our ""american society"" back. #tcot #ericgarner #ferguson"
2271	0	why must i pay more for car insurance when i don't have to? don't get ripped off - trust goskippy http
2272	1	@user malay mo. its his real name haha. but still nice joke about na richard two. bagong bago hahahhaah jk
2273	0	i'll tell you what, those ceaccp books make a cracking bonfire, don't they? #frca #freedom
2274	0	shhhhhh...nobody move...they're playing a non-electronic game together...nicely!!!... http
2275	0	this is a song??? awful!! http
2276	1	what a shock. duke johnson is hurt in an important game. #canes
2277	0	my five days of #christmas shared.. #infosec #hirefriday #humor http
2278	1	@user @user omg want one, but i have easypay express. this would mean i would only use it to ride path.
2279	1	i'm so different when i'm back home... i blame the work crew #rowdy #banter #toomuchlove #360family
2280	0	dear next person that seeks to educate me on anything please be very educated themselves, which means knowing multiple points of view http
2281	1	i think apple should make their icloud service and options a little more confusing. its really getting good now.
2282	0	http #gapeland #super-sweet super-sweet lilli is simply adorable with her all-leg,&#8230;
2283	1	@user @user spoiled, rancid food and guns in the aisles? rats in @user great. #groceriesnotguns
2284	0	@user never ending, pointless, no cunt wins, tit for tat. zero accountability and hunners of finger pointing.
2285	1	another fantastic day
2286	0	95% of my clothes are black. #noshame bomb
2287	1	hey what do you know, one of the witnesses supporting darren wilson's story lied! and is racist! mind blown! http
2288	0	@user @user yes! i do this all the time. it's such an easy thing to do, i don't why this isn't common knowledge.
2289	0	#lol with all due #respect to #kobebryant .. he is #mj grinning_face but damn near #close !! #legends http
2290	1	@user you sound just like jack kerouac
2291	0	@user @user @user @user @user @user - dutch+northern theres combo not speaking yr mind
2292	1	@user bring it on. will look forward to the easter one more slightly_smiling_face funnily enough i crave salad and fruit round xmas now!!
2293	1	@user indonesia does: blasphemy laws & ministry of religious affairs,which also happens to be the most corrupt ministry.
2294	1	@user woww thanks for that helps alot hahaha saddd face_with_tears_of_joy
2295	1	@user it's not work if you enjoy it #eh
2296	0	when all else fails... http #relationships #needs via @user
2297	0	gonna be the shittest christmas ever without my mum.. gonna get so drunk tropical_drink tropical_drink tropical_drink tropical_drink tropical_drink tropical_drink
2298	0	@user im sorry chode, my phone broke winking_face
2299	1	another @user moment. we can't be bothered to fix your broadband problem but would you like to buy an iphone6 of us! hell no!!
2300	1	@user @user @user hope you have more ambition john, cause no one else seems too.
2301	1	now that i can seem to afford good things, material things in life...its the simple things that i need and really want... of my life
2302	1	younger siblings are okay. but then they do this irritating thing where they wake you at 5:15 to open presents. and that's just awesome
2303	1	always fun when buses don't turn up! it's my favorite waiting outside in the freezing cold for them for like half an hour smirking_face
2304	0	@user @user hahaha good 1, you might own a stadium then rather than the local council winking_face
2305	0	@user but talking rubbish about system on twitter can't change anything action speaks louder than words
2306	0	who accepts this challenge? who's next? ends soon. be a ten executive & founding member. http
2307	1	going to sleep a solid 30 minutes earlier than last night!!! #success #justwhatiwanted
2308	1	@user doing a great job... what do i pay my extortionate council taxes for? #disgrace #ongoingproblem http
2309	0	thank god she doesn't get me to do this anymore!!! ellielippitt #barber #hairdresser #blondie... http
2310	0	@user try your luck tom! you can be one of the 20 free passers and makatanggap ng free item from david. okay na yun tas uwi haha
2311	1	love feeling like i've been lied to. #dontwanttobehere
2312	0	@user who look so much alike omg lashwkaywiduwb
2313	0	boooooom 2 goals in 2 minutes !!!! #thatsarsenal 4 you
2314	0	ayee love your lips trying to sound creepy http
2315	0	@user was just about to say that face_with_tears_of_joy
2316	1	@user @user world's greatest fans....
2317	1	from our upstairs neighbors deciding to do a load of laundry at 12am, to the 1:30am freight train, falling asleep is working out great!
2318	1	committed to you, your privacy and an open webplease turn on javascript to display this page correctly. firefox homepage
2319	0	days when you just want everyone to leave you alone #in #a #good #mood #nohunting
2320	1	"@user when all the ""trauma"" these kids are suffering is over, the fact remains, you apologised for telling the truth. #stuism"
2321	0	how exciting he's walking all by himself #amazing #strength #hardwork #love http
2322	1	so excited for work
2323	0	the quest for #gosupersonic tickets continue pensive_face
2324	1	i love spending five hours a night doing homework! please assign more teachers!
2325	1	watching christmas movies alone is like so much fun.
2326	1	stomach flu once again...what a surprise. unamused_face face_with_medical_mask
2327	0	@user @user @user #watchoutforthishold the line
2328	0	all i can say is i'm lucky.
2329	1	"i'm actually kinda surprised that people still say ""not!"" after an 'ironic' statement."
2330	1	love waking up to my face being licked by my puppy..
2331	0	#youandibacktoyoutube what???!why???!! its christmas! its forbidden to do such terribile things! give it back to us! @user
2332	1	@user don't let fuckboys get in the way of you being happy never have and never will. lmao #dontbelievemejustwatch
2333	1	@user hi! i have just received a photo of my dear parcel from china, amazing he is travelling around the world!!
2334	0	@user seriously in the clothes section f&f
2335	1	@user and he can't find himself a pair that would fit see-no-evil_monkey speak-no-evil_monkey speak-no-evil_monkey face_with_tears_of_joy
2336	0	@user what is it with whales this morning http
2337	0	she can get it raw !!!
2338	0	@user haha!! noo i don't need new boob's my old ones are just fabulous squinting_face_with_tongue squinting_face_with_tongue squinting_face_with_tongue
2339	1	well the week is off to a great start. #fml
2340	0	@user gg for giving us amazing collections for 10 yrs.in fact i was planning to do the same for u from my prospictive smiling_face_with_smiling_eyes
2341	0	#all #cute #dude #girlygirl #i039m #into #is please rt: http http
2342	1	i keep telling my friends i'm busy they need to stop blowing me up but they just can't stop http
2343	0	@user fading the public doesn't just apply to gambling. do the exact opposite of @user and you're in good shape.
2344	1	"secret santa for one of my er...""hotter"" work colleagues.. http"
2345	0	the excitement for #evc14. follow @user answer simple questions and win passes for the gig. #getenchanted http
2346	0	@user @user as a red sox follower, i can vouch for gomes as a clubhouse leader. such a fun teammate.
2347	0	enroll 2 members 1 on each leg (l/r). then, help your 2 personally-enrolled members get 2 executive w/ diamond pkgs. http
2348	1	yay for no longer having a vehicle! pensive_face disappointed_face
2349	0	getting ready #yesterday #christmaseve #lastnight http
2350	0	#notcies #eu eu backs 328 top early-career researchers with 485 million http
2351	1	@user @user damn socialist!
2352	1	i love seeing what you guys got
2353	1	me when i think i can do a cartwheel! http
2354	1	i don't like clowns but i'm going to be one.
2355	0	can someone please tell me where the video is?
2356	0	drinking a mercury: the winged messenger (planet series) by @user - http #photo
2357	1	just found out i have my making babies final on thursday. good thing i have so much time to study
2358	0	good morning hank its saturday im starving
2359	0	long to wait till released co2 turns up temperature - http http
2360	1	can't wait for the #facup 3rd draw
2361	0	@user people who commit crimes, resist cops, or attack cops are endangering their own lives. no respect for law or other people.
2362	1	fleury with 5 shut outs so far on the season. he's still not good though
2363	0	@user i typed it with a lisp too! hahah
2364	0	when santa looks up my name smirking_face person_gesturing_NO crown #sassy #naughty #or #nice #instagood #instadaily #christmas... http
2365	1	i don't wanna hate religious people. cos i am one of them. i'm so religious in music. #ahaa
2366	1	there's millions of autobot & troll accounts on twitter that post dumb sh*t for rt's, then people call them stupid & naive.
2367	1	keep running from your problems. that always works.
2368	1	would like to thank my nephew for giving me his horrible cold & sore throat etc.. much appreciated!
2369	1	enabling the windows firewall is a perfectly reasonable thing to do to package in a software installer. #sccmadmininhealthcare
2370	1	"just as the microphone fails: ""if we were having this conversation 100 years ago..."" @user #webrtc #webrtcparis"
2371	1	welp. there goes 50 bucks down the drain. thanks ku student housing. get. me. out.
2372	0	this pressure is unreal. keep it up
2373	0	same #soundcloud dl: http follow> @user #atl #consciousmusic http
2374	1	i absolutely love moving house
2375	1	powerful picture taken by a #protester the #night before #christmas. the is real. http
2376	1	listened to gimme shelter while driving in the rain face_with_tears_of_joy
2377	1	taking over the mansion with the mexicans @user
2378	0	@user @user what's going on with sharks hair? looks like the council has cut it
2379	0	"#notcies #eu liverpool workers ""miscarriage of justice"" victims http"
2380	1	@user ha! i don't have haters. just a few misguided souls who thought my mentions were a bulletin board for their issues. winking_face
2381	0	@user @user yip most likely the next time i get #suckered into #making anotherone winking_face_with_tongue
2382	1	i love hearing people's explanations about the dating world in america in the library while i am studying
2383	0	eskom load-shedding hammers the rand again: http current spot rate usd1=r11.45 http #vivaancviva
2384	1	what a great person you are.
2385	1	@user @user can't wait to see ya both
2386	1	wow i feel great
2387	1	twitter slams austin strange fruit pr firm, spurring it to drop the name it shared with a song about lynching http
2388	1	@user looking forward to the time i have to traipse down the stairs to postie with a baby attached to my nipple! flushed_face
2389	1	@user @user they r no less than the bcci and arnab keeps bashing them on the news hour
2390	1	yep, true patriots all. http
2391	1	@user @user @user @user was that head mathers batting?#powerful!!#intimidating
2392	0	@user @user i'd prefer the slew of #ferguson protestors across the us...they stop traffic shut dwn bridges
2393	1	@user think i may use that in my ads ! slightly_smiling_face
2394	0	@user @user its @user bcoz he is so #nasty and loves his ...#gosupersonicquikr
2395	1	@user i don't believe you!!!!
2396	1	nothing like the 24hr swing back to being a day walker to make you feel like a million bucks... #shiftworkerlife
2397	0	i don't have to respect your beliefs.i only have to respect your right to have them. #atheist #atheism
2398	0	@user @user @user @user @user @user mmmm face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy
2399	0	@ speakeasy http
2400	1	"wow.. #shocker rt @user dick cheney on cia torture: ""i'd do it again in a minute"" http http"
2401	0	one season down 8 togo! #onetreehill
2402	1	"the late howie carr wd be amused to see granny warren putting the wood to a ""bow-tied bum kisser"""
2403	1	michael have a sexy face when he cough http
2404	1	love being made fun of
2405	1	feels so good 2 get off 2 have 2 go straight 2 school though...
2406	0	hey everyone... i want this as a christmas gift slightly_smiling_face can you send me one? @user #gtx980 http
2407	0	pretty sure there's a satanic baby in the apartment next door. stays howling. not crying. howling. all day, all night. ugh. #killmenow
2408	0	http #gapingangels #georgeous georgeous busty blonde drilled in all her aroused holes!
2409	0	@user you wearing the pin i sent for the rest of the video yesterday made my day. #daymade #addicted http
2410	0	@user ugh... painful for sure. can't win em all i spose... but you shouldn't ever look like that.
2411	0	what do you all think of that salt-n-pepa geico commercial? i think it's pretty terrible.
2412	0	i'm officially on twitter!### sure what to do after all these pound signs?!?!
2413	1	the moment you realize that what have you done in this whole year .
2414	1	yeah, the prom is the most important event in your life
2415	1	wishing my relationship was that real
2416	0	#exclusive -- #indonesia: #airasia #crash #probe #focuses on #timing of #request to #climb, #weather. http via @user
2417	0	@user marvellous!sounds nothing like any jingle bells song i've ever heard!i can see you in mismatched socks,tights & cricket gear slightly_smiling_face
2418	0	indian urdu daily advocates murdering apostates after extremist hindu groups convert muslims: the first... http
2419	0	company profile not twins ventures, llc - http #twins #ventures, #llc
2420	0	photo: 3pc lace corset size: small-2xl price:$40.00 leave size and email for invoice http
2421	0	it is so much easier for me to write how i'm feeling than to actually speak it, i get nervous and stumble on my words if it's on my heart.
2422	0	bacon. that's all. that's the tweet.
2423	0	yup, amazing how that is, isnt it? @user @user @user
2424	0	photo: dance icon sports bra/shorts bikini lingerie one size $20.00 leave email for invoice http
2425	0	better than yourself should be the score. not better than other ones .
2426	1	@user but they put it in soaps and shampoo! it's healthy!
2427	0	@user how do you score on someone?
2428	1	it's all a calamity of lies..everything is fake so we only accept what isn't true so when the truth comes we deny it.
2429	1	taking the christmas lights down in the swamp will be a blast.
2430	0	"@user "" it's the freshman semester of my first year..."" #ohanya #finalsamiright"
2431	0	i don't know what's worse...the fact that mcdonald's is open on christmas day or that people are actually in there eating it right
2432	1	i love that my body can't handle school stress and makes me physically sick.
2433	1	finally going to bed, definitely looking forward to waking up in 5 1/2 hours. thumbs_up
2434	0	@user aww bless ya. enjoy your break babe, yeah it was great thanks.. finally recovering from it. how's ya tash going? face_blowing_a_kiss
2435	1	platoon strategy ain't so bad. i mean we are a 7 line army. #mets
2436	1	day 2. going to the dr for #2 cause i'm 99.9999999% sure she has strep #awesome
2437	0	@user huh? it's a graphical representation of what's happening. nothing is out there to take a photo!
2438	0	but it's time to face the truth... i will never be with you
2439	1	this guy who started jack hammering at 6 this morning right outside my window can stop anytime now!! #sleepingbeauty
2440	1	@user what a way to start the new year
2441	0	as a girl,my reason not to put on makeup is i'm satisfied with my face,unlike you bitch! #winter
2442	0	oh look - wrapping presents is so easy...here's the video to prove http
2443	1	write cover page of thesis. laptop commits suicide #thankgodforbackups http
2444	1	haven't talked to you in days. that's cool i guess.
2445	1	the interview has been cancelled, not because of north korea but because the immense comedy would blow our mortal minds
2446	1	the sky looks so beautiful today.... http
2447	0	@user hey #russia ! make money #tweeting http <-this #foxnews clip explains http
2448	0	aww i've just seen the pictures of @user from today, hows recovery going? #getwellsoon
2449	1	what?!? the 4 team playoff picked by 16 people didn't solve schools still being pissed?!? i'm so shocked! #cfbplayoff
2450	1	@user why yes, because being some man's property is such a privilege @user #ironagethinking
2451	1	day 1. ski school with instructor patrick. soon i'll be ready for the black slopes. ... http
2452	1	everyones full of ruddy xmas cheer here
2453	1	@user because we all know that a house is a hermetically sealed environment! @user @user @user
2454	0	one things for sure ima make y'all folks remember me.
2455	1	sending best wishes to all my coworkers at the 9am this morning
2456	0	they #can't be #identified#uk should allow more #syrian refugees #entry among them will be #islamists potential #terrorists
2457	1	@user when continuationists demand a prooftext for cessationism. / @user beautiful observation
2458	0	yep, it's exactly what you're thinking... someone called an ambulance for the former audi r8...#audi #r8 #carporn http
2459	0	@user can u use http app pays http go 2: http
2460	0	how the fuck do u come out of a commercial injury break w a delay of game? #redskins
2461	0	#notcias #eu #europ how santa juncker can bring the gift of a healthier eu http
2462	1	this is fun http
2463	1	irony died 1000 times during the climax of sholay, when the police urged thakur not to take the law into his hands. #bollywood
2464	1	done to much again http
2465	0	@user is at her best when she reports frm 'on the field'. not that she is bad at studio but on field she is a true story teller.
2466	1	yay for knee machines! http
2467	0	@user so you condone murder for rude people?file that under nincompoop update
2468	0	#minivan #mom #ebony #wilkerson #guilty #by #reason #of #insanity: #judge: a florida judge ruled friday that... http
2469	0	@user long yeah. the director's cut will be longer! beaming_face_with_smiling_eyes you need to see penguins of madagascar btw
2470	0	well today can go fuck itself.
2471	1	i love working for an hour and not getting paid for it
2472	1	i love when i wake up grumpy #effroommates #yourtooloud #personalalarmclock #notnecessary #bequieter #ugh
2473	1	@user @user lfc worst start in 50 years and still above efc.... that is funny!!! #wishwehada28milstriker
2474	0	are you kidding me this is unacceptable http
2475	1	well, my nmu computer just took a poop on me smirking_face hopefully it will start back up later.. #whatdoiexpect #nmucomputersarethebest expressionless_face unamused_face
2476	1	it's been one year of off and on eye twitching. #sofun
2477	0	in case somebody breaks in our apartment kitchen_knife dizzy_face http
2478	1	@user so ...still no response from @user #greatcustomerrelations
2479	1	@user and among 8 of #duleepsingh children,none had one!
2480	1	dead supportive family i've got.
2481	0	@user saturday at 11:00? damn...there goes my secret news paraphernalia.... telling
2482	0	@user @user yeah this happens to me every time i want to like a video slightly_frowning_face
2483	1	@user it could have happened to anyone. your time will come, critics. oops, apologies. a typical -loving #brit.
2484	1	babysitting is what i like to do on a saturday unamused_face
2485	0	hafeez's slider is too much of a mess. bowling it from 'back-of-the-palm' & that too at ~90kph require extension http
2486	0	#mtvstars justin bieber#net #fast
2487	0	@user is it squirt or squat?
2488	0	how do i make more money now in my business? loral langemeire's best seller the millionaire maker. get your copy http
2489	0	@user no u dnt hav to..bt sme ppl do....evn whn they do shit.. face_with_tongue
2490	0	blackpool today for an interview. the weather for the beach
2491	0	@user @user you're familiar with matt bubsy, #then.
2492	0	dirgahayu my corps @user 16/12/1986 - 26/12/2014 smiling_face_with_sunglasses musical_score clapping_hands oncoming_fist just a corps, we... (w/ tari, eni, & 26 others) [pic] — http
2493	0	not this room please i don't want this
2494	0	@user please give me a follow back.
2495	0	@user be more narrow with that knife, you might just find the target to answer that. -sarcastic.
2496	0	i was trying to type parkside and it turned to paradise #coincidence #i #think
2497	1	"a woman wearing a t-shirt on @user that says ""act like a lady"".."
2498	1	grandma's coming over, yay money. #lol #kidding
2499	1	at one point i almost believed that the law of attraction was effective. !
2500	1	"@user yup gotta keep up with my ""frantic party lifestyle""."
2501	1	@user how dare you have fun as christians! we are supposed to be boring and have zero fun! horrible christians! lol #misfit
2502	0	i was watching birds fly during this photo. http
2503	0	@user but if you feel like it's relevant don't worry about the word limit man, at least you're doing it
2504	1	@user #eskom yup, service delivery is impeccable . diesel supply or cash flow problems? ineptitude
2505	1	sarcasm incoming: this weekend is going to be such a great time being grounded with nothing to do but homework, gunna have a blast!
2506	0	@user i can't wait slightly_smiling_face enjoy your christmas!
2507	1	glad to know my friends are supportive
2508	1	@user sounds like the la end of days!
2509	1	erasure by percival everett and pym by mat johnson....so there is black literature after the black arts movement #changethecanon
2510	0	chicks be really pimping more then males these days #the#look #yallknowthatsnotcoolright?
2511	0	a very powerful statement by rob hustle on a growing crisis. #icantbreathe http
2512	0	@user i guess the picture will answer it. still , answer 7 - above and beyond.#quiksilvergoessupersonic http
2513	0	@user #do #worry. they're percey. @user got the same pair.
2514	0	@user @user @user @user @user @user @user @user @user all the best 2015
2515	1	: when the looks that are nurtured by statuesque beauties are nurtured by the skinniest supermodels. #statuesque=#skinny #look
2516	0	"@user @user what on earth does that mean ""cloud vs mobile""? it's cloud-mobile - or basically client-server 2.0"
2517	0	i would have never hired trestman. rt @user i would fire trestman tonight.
2518	1	when someone who is extremely selfish dramatically wonders why people are so selfish !
2519	0	@user thank you for staying tom!
2520	1	@user @user he's the detective!!! lol #ortypecast
2521	0	@user @user you drive a ferrari, right? you being a beautiful clever woman?
2522	1	the wheels on the bus are broken down broken down broken down smiling_face_with_smiling_eyes musical_notes #fml #omwtothemet
2523	1	your cyber monday sale got extended? no fucking way! #stfu
2524	0	@user i'm getting to notifications though. i know we up but only by 10. we playing bad?
2525	0	i'm in the back chilling for now on , if i don't keep it contact with you or hit you up don't get mad i'm just on some other shit person_walking
2526	0	@user dusty as usual electric_plug #redbucket http
2527	0	@user @user sorry i forgot lmao
2528	1	mt darth vader is polling higher than all potential 2016 us presidential candidates http you surprised?
2529	1	@user @user @user @user @user probably folks like #fullmcintosh who don't buy games. #gamergate
2530	1	@user @user @user hahahahahahahhahaha! i was some one and it happened to be ya! !
2531	0	the most wonderful advantage of not being a ppl-pleasing daft is that there's nothing to worry about changing your perspectives(adjustments)
2532	0	alot-still not sussed out how yo keep in touch with peop!e via twittertwitterversary
2533	1	sure, let's go back to work on my day off after after just leaving four hours ago. why not? #fb
2534	1	@user did your python tweeter send that?
2535	0	@user absolutely! i have no life so that shouldn't be a hard thing to do. haha
2536	1	..what a great start to my day
2537	1	@user thanks, that'll help loads
2538	1	russia says ruble crisis over as reserves dive, inflation climbs http via @user
2539	1	@user accusations on twitter shouldn't count, though i've heard tales of talk that it will replace the grad jury sys here
2540	0	thinking i should lock my phone away for the night: #ifyoudonthaveanythingnicetosaydontsayanythingatall
2541	1	so, matt and natasha are having sex. #whatasuprise #whatelseisnew
2542	0	@user @user @user didn't you know that they removed the m16a3 because it was overpowered? :o
2543	1	@user have you guys tried unplugging the servers waiting 10 seconds and plugging them back in? #psndown
2544	1	@user warwick davis is more than twice the man tony blair is
2545	0	in scotland ( the little country that's attached to the north of england) United_Kingdom snowflake_selector
2546	1	girls who put their area code in their instagram about me...so clever! #stupidsauce #mymomcoulddobetter
2547	0	@user @user progressive socialism & liberalism must push the victim hood idea in order to continue.
2548	1	cheers to another good day...
2549	0	#nuffsaid #stupidity #hadenough lols face_with_tears_of_joy grinning_face_with_big_eyes http
2550	1	oh this will end well. rt @user military-style tech finds way into school district safety measures http
2551	1	oh how i missed middle school drama :~)
2552	1	"@user sky news says ""he died"" like as if he dropped dead in hospital lol - real honest reporting"
2553	0	togepi do shed their www.monstermmorpg. com #shell. fally by #monstermmorpg #bagon
2554	1	so this week is just getting better and better loudly_crying_face
2555	0	i ate too much..... meal, i'm not even done with desserts!
2556	1	@user @user good old jk landing people in trouble again, ffs william i thought you were more savvy than that
2557	0	@user halting heroine overdoses instantly? how will the music and film industry block that one wonders?
2558	1	at last i can quit work and enjoy life lol http
2559	1	lol boy i just wanted a fuck not a relationship trying to sound like a hoe.
2560	0	#sotrue #ihavenolife #misshim #lovehim #haveabetterone #justin #no #justinbeiber by grandtheftauto_five_troller http
2561	1	like u go to williamsville east ur parents hand u money but ur so much better than everyone else hahaha
2562	1	"amazing how many ""americans"" slag off capitalism , from the comfort of armchairs, sipping decaf,skinny, pumpkins spice lattes"
2563	1	don't know about y'all but, i'm super excited to get out there clean off my car, shovel and deal with fools on the road. oh yeah.
2564	0	@user and this is a warmly ment from me to you! slightly_smiling_face
2565	0	"@user @user the link says ""the requested page could not be found.""was the intentional?"
2566	1	@user @user really?! this is absolutely below the belt, especially towards tom boon ... #deeprespect ...
2567	1	@user @user well aren't you the brightest bulb in the chandelier?
2568	1	@user i know ...
2569	1	remember that one episode santana wanted to be a dancer but then forgot about it altogether. good times. good times. #glee
2570	0	@user @user sounds like #cubs won't have room for lester battery mate david ross.
2571	1	bruh. i just realized i'm wearing her shirt. the chick who dumped me. lmfao
2572	1	@user @user @user oh wow your talking skype! cool!
2573	1	@user try having no internet for a month. now i know how ethiopians feel.
2574	1	25 historical images that normalize #breastfeeding http via @user we're so more tolerant now...
2575	0	@user two years ago i got binoculars from my parents cause i needed to look to the future, i was like cool face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy tweet of the year
2576	1	just watched how pretzels were made. #interesinglife #whatamidoingwithmylife #longesthashtagnotneededbutyolo
2577	1	@user the lineup is full of goals and offensive intention #lfc
2578	1	love the trust i get from people OK_hand
2579	0	@user fact we have a liberal school system. yes i'm conservative.no that does not make me racist.(before you accuse me of that)
2580	0	"#a #terror #organization .... #hamas man killed, 3 injured in ""suspicious explosion"" in #gaza http #israel"
2581	0	"or have you redefined ""network"" to mean a lone moron talking to himself on youtube @user @user @user @user"
2582	0	a voice of reason crying in the wilderness of hysteria. http via @user
2583	1	i just love the nhs
2584	0	the world's biggest online job click and get started now! http
2585	1	carphone warehouse call centre employees are such classy people @user
2586	1	"being publicly called a ""heartless arsehole"" for going about my day as usual."
2587	1	@user oh brother, the bar for journalism is very high these days @user why do you follow such retards?
2588	0	"@user add some ""your baby can read"" dvds...ya know...just in case lol smirking_face"
2589	0	http #teenanalcasting #katarro katarro anal &#8211; about a girl [nirvana cover]
2590	0	@user yeah stressed isnt the word could easily punch someone in the face right now smirking_face oncoming_fist oncoming_fist
2591	1	it's super duper fun waking up and immediately shoveling your car out of your driveway for 20 minutes #fuckinsnow
2592	1	@user technically, we aint muzlamics until we believe in a guy lost in a cellar as our saviour. #truestoryfam
2593	1	one more reason not to shop at #walmart. they make you feel you're not in america! #shopping #islam #tcot ~ http
2594	0	@user @user def understandable.i'm ok with that. trying to find anything up here on this has been impossible.
2595	1	@user slightly_smiling_face go for it. 20th century fox copied me and did 21st century fox, after all ... , i hasten to add *very* unlitigiously!
2596	1	i have plans. i feel sick. what a surprising turn of events.
2597	0	"pepe's hair rt @user palacio's @user ronaldo @user messy hair heart_suit """
2598	0	if a foreign power hit japan's embassy in nyc with a missile, not really an attack on us. in that sense, i agree with you. @user
2599	0	buzzing about going home tonight, back for a month
2600	1	yeah, because that's what's most important. . the man really is a prized prat. http
2601	1	there's nothing more intimidating than having to serve an chavvy lanky 19 year old with acne and bum fluff. #cringe
2602	1	when j need the mailman to come late, he's here at 8a. when i can't wait for the mail to come? 7p.
