index	label	text	word_count	emojis	emoji_count	emoji_sentiment_scores
2270	0	"I keep seeing ""we need to build a global society"".Personally, I'd rather have our ""American Society"" back. #tcot #EricGarner #Ferguson"	20		0	
2271	0	Why must I pay more for car insurance when I don't have to? Don't get ripped off - trust GoSkippy http://t.co/eCmZ806Q44	21		0	
2272	1	@richardjuan malay mo. its his real name haha. but still nice joke about na richard two. bagong bago  hahahhaah JK	20		0	
2273	0	I'll tell you what, those CEACCP books make a cracking bonfire, don't they? #frca #freedom	15		0	
2274	0	Shhhhhh...nobody move...they're playing a NON-electronic game together...NICELY!!!... http://t.co/CDi4lt9Y08	8		0	
2275	0	This is a song??? Awful!! http://t.co/5wBneRXGQF	6		0	
2276	1	What a shock. Duke Johnson is hurt in an important game.  #canes	12		0	
2277	0	My FIVE days of #Christmas shared.. #infosec  #hirefriday #humor http://t.co/xim9RZWvi9	10		0	
2278	1	@hirefrank @MTA OMG want one, but I have EasyPay Express. This would mean I would only use it to ride PATH. 	21		0	
2279	1	I'm so different when I'm back home... I blame the work crew #rowdy #banter  #toomuchlove #360family	16		0	
2280	0	Dear Next Person that seeks to educate me on anything PLEASE be very educated themselves, which means knowing multiple points of view http:...	23		0	
2281	1	I think Apple should make their iCloud service and options a little more confusing. Its really getting good now. 	19		0	
2282	0	http://t.co/hh5lziJCIl #GapeLand #Super-sweet Super-sweet Lilli is simply adorable with her all-leg,&#8230;	11		0	
2283	1	@GoddardDonald @kroger Spoiled, rancid food AND guns in the aisles? Rats in @HarrisTeeter?Sounds great.  #GroceriesNotGuns	15		0	
2284	0	@meestah_sahmon: Never ending, pointless, no cunt wins, tit for tat. Zero accountability and hunners of finger pointing. 	17		0	
2285	1	Another fantastic day 	3		0	
2286	0	95% of my clothes are black. #noshame 💣	8	💣	1	0.008
2287	1	Hey what do you know, one of the witnesses supporting Darren Wilson's story lied! And is racist! Mind blown! http://t.co/0k25FE024w 	20		0	
2288	0	@PCArsenault @NoFlyDawn YES! I do this all the time. It's such an easy thing to do, I don't why this isn't common knowledge.	23		0	
2289	0	#LOL with all due #Respect to #KobeBryant .. he is  #MJ ^_^ but damn near #Close !! #Legends http://t.co/Z3gOXbVyIN	19		0	
2290	1	@BeingPerry you sound just like Jack Kerouac |	8		0	
2291	0	@simoneady @FrankDenneman @NimbleTechie @DuncanYB @vinf_net @simoneady - Dutch+Northern theres combo  not speaking yr mind 	14		0	
2292	1	@BrDieteticAssoc bring it on. Will look forward to the Easter one more :-))) funnily enough i crave salad and fruit round xmas now!! 	23		0	
2293	1	@TheGodlessNorth Indonesia does: blasphemy laws & ministry of religious affairs,which also happens to be the most corrupt ministry. 	18		0	
2294	1	@nessatuia woww thanks for that helps alot  hahaha saddd 😂	10	😂	1	0.221
2295	1	@RazlanSings It's not work if you enjoy it #eh 	9		0	
2296	0	When all else fails... http://t.co/ooaDI6Dxzk #relationships #needs via @TheM3Blog	9		0	
2297	0	Gonna be the shittest Christmas ever without my mum.. Gonna get so drunk 🍹🍹🍹🍹🍹🍹	14	🍹🍹🍹🍹🍹🍹	6	0.6749999999999999
2298	0	@Coltonwilliy Im sorry chode, my phone broke ;)	8		0	
2299	1	Another @virginmedia  moment. We can't be bothered to fix your broadband problem but would you like to buy an Iphone6 of us! HELL NO!!	24		0	
2300	1	@JohnCena @VinceMcMahon @steveaustinBSR hope you have more ambition john, cause no one else seems too. 	15		0	
2301	1	Now that i can seem to afford good things, material things in life...its the simple things that i need and really want... of my life	25		0	
2302	1	Younger siblings are okay. But then they do this irritating thing where they wake you at 5:15 to open presents. And that's just awesome 	24		0	
2303	1	Always fun when buses don't turn up! It's my favorite waiting outside in the freezing cold for them for like half an hour 😏 	24	😏	1	0.332
2304	0	@Matt_Mason12 @Dan_Fox13 hahaha good 1, you might own a stadium then rather than the local council ;)	17		0	
2305	0	@ShahbazSZM but talking rubbish about system on twitter can't change anything |   | Action speaks louder than words	18		0	
2306	0	Who accepts this challenge? Who's Next? Ends Soon. Be A Ten Executive & Founding Member. http://t.co/JNtzrI8N2q	16		0	
2307	1	Going to sleep a solid 30 minutes earlier than last night!!! #success #justwhatiwanted 	13		0	
2308	1	@GlasgowCC doing a great job...   What do I pay my extortionate council taxes for? #Disgrace #OngoingProblem http://t.co/FQZUUwKSoN	17		0	
2309	0	Thank god she doesn't get me to do this anymore!!! ellielippitt #barber  #hairdresser #blondie... http://t.co/sNe5a0EEAH	15		0	
2310	0	@iZedricxGaza try your luck tom! You can be one of the 20 free passers and makatanggap ng free item from david. Okay na yun tas uwi haha	27		0	
2311	1	Love feeling like I've been lied to.  #dontwanttobehere	8		0	
2312	0	@Taylorfisherrr WHO LOOK SO MUCH ALIKE OMG lashwkaywiduwb 	8		0	
2313	0	Boooooom 2 goals in 2 minutes !!!! #ThatsArsenal 4 you	10		0	
2314	0	ayee love your lips  trying to sound creepy http://t.co/WKZn9VkNHp	9		0	
2315	0	@hayl1169 was just about to say that 😂	8	😂	1	0.221
2316	1	@bustedcoverage @ChaseDarby6 world's greatest fans....	5		0	
2317	1	From our upstairs neighbors deciding to do a load of laundry at 12am, to the 1:30am freight train, falling asleep is working out great! 	24		0	
2318	1	Committed to you, your privacy and an open Web|Please turn on JavaScript to display this page correctly. ||Firefox homepage 	19		0	
2319	0	Days when you just want everyone to leave you alone  #in #a #good #mood #noHunting	15		0	
2320	1	"@theprojecttv When all the ""trauma"" these kids are suffering is over, the fact remains, You apologised for telling the truth.  #stuism"	21		0	
2321	0	How exciting he's walking all by himself #amazing #strength #hardwork #love http://t.co/sfr4lhY58G	12		0	
2322	1	So excited for work 	4		0	
2323	0	The quest for #GoSupersonic tickets continue -_-	7		0	
2324	1	I love spending five hours a night doing homework! Please assign more teachers! 	13		0	
2325	1	Watching Christmas movies alone is like so much fun. 	9		0	
2326	1	stomach flu once again...what a surprise.  😒😷	7	😒😷	2	-0.273
2327	0	@Vh1Supersonic @MAJORLAZER @Weojispeak #WatchOutForThis|Hold the line	6		0	
2328	0	All I can say is I'm lucky.	7		0	
2329	1	"I'm actually kinda surprised that people still say ""NOT!"" after an 'ironic' statement.  "	13		0	
2330	1	Love waking up to my face being licked by my puppy.. 	11		0	
2331	0	#YouAndIBackToYoutube WHAT???!WHY???!! ITS CHRISTMAS! ITS FORBIDDEN TO DO SUCH TERRIBILE THINGS! GIVE IT BACK TO US! @YouTube	17		0	
2332	1	@blushinggs: don't let fuckboys get in the way of you being happy never have AND never will. Lmao  #DontBelieveMeJustWatch	19		0	
2333	1	@YodelOnline Hi! I have just received a photo of my dear parcel from China, amazing he is travelling around the world!! 	21		0	
2334	0	@eiafc seriously in the clothes section F&F	7		0	
2335	1	@Shadoya_osman and he can't find himself a pair that would fit  🙈🙊🙊😂	12	🙈🙊🙊😂	4	0.394
2336	0	@Diverse_Church what is it with whales this morning  http://t.co/EuuxIufcB6	9		0	
2337	0	She can get it raw !!!	6		0	
2338	0	@bigbillybmoney haha!! Noo I don't need new boob's my old ones are just fabulous 😝😝😝	15	😝😝😝	3	0.425
2339	1	Well the week is off to a great start.  #fml	10		0	
2340	0	@GG_Studio:Congratulations GG for giving us amazing collections for 10 yrs.In fact i was planning to do the same for u from my prospictive😊	23	😊	1	0.645
2341	0	#All #Cute #Dude #Girlygirl #I039m #Into #Is |Please RT: http://t.co/3L4BiH19BE http://t.co/THyRbd1TG9	11		0	
2342	1	I keep telling my friends I'm busy they need to stop blowing me up but they just can't stop  http://t.co/BH5IW1OEJM	20		0	
2343	0	@MikeReiss fading the public doesn't just apply to gambling. Do the exact opposite of @MatthewBerryTMR and you're in good shape.	20		0	
2344	1	"Secret Santa for one of my er...""hotter""  work colleagues.. http://t.co/Ellk2A0pfh"	10		0	
2345	0	The excitement for #EVC14. |Follow @EVC_India, answer simple questions and win passes for the gig. |#GetEnchanted http://t.co/neaZKoIv7t	17		0	
2346	0	@NotTheCubsWay @DrCubColclasure As a Red Sox follower, I can vouch for Gomes as a clubhouse leader. Such a fun teammate.	20		0	
2347	0	Enroll 2 Members 1 on each leg (L/R). THEN, help your 2 Personally-Enrolled Members get 2 Executive w/ Diamond Pkgs. http://t.co/X7Tu7JJtCT	21		0	
2348	1	Yay for no longer having a vehicle!  😔😞	8	😔😞	2	-0.132
2349	0	Getting ready #yesterday #christmaseve #lastnight http://t.co/4Y93g5eol3	6		0	
2350	0	#notcies #eu EU backs 328 top early-career researchers with 485 million http://t.co/eFS2Y1Pssc	12		0	
2351	1	@TheNewDeal @onetoo Damn socialist! 	4		0	
2352	1	I love seeing what you guys got 	7		0	
2353	1	Me when I think I can do a cartwheel!  http://t.co/pXuszu6upn	10		0	
2354	1	I don't like clowns but I'm going to be one. 	10		0	
2355	0	Can someone please tell me where the video is?	9		0	
2356	0	Drinking a Mercury: The Winged Messenger (Planet Series) by @BellsBrewery - http://t.co/iOGZRrSfgl #photo	13		0	
2357	1	Just found out I have my making babies final on Thursday. Good thing I have so much time to study 	20		0	
2358	0	Good morning hank its saturday im starving	7		0	
2359	0	 long to wait till released CO2 turns up temperature - http://t.co/UFD9oCLFM3 http://t.co/puzJgw2LuE	12		0	
2360	1	Can't wait for the #facup 3rd draw 	7		0	
2361	0	@RedState People who commit crimes, resist cops, or attack cops are endangering their own lives. No respect for law or other people.	22		0	
2362	1	Fleury with 5 shut outs so far on the season. He's still not good though 	15		0	
2363	0	@NoelleMillis I typed it with a lisp too! Hahah	9		0	
2364	0	When Santa looks up my name 😏🙅👑|#sassy  #naughty #or #nice #instagood #instadaily #Christmas... http://t.co/Srg3ScPt4B	14	😏🙅👑	3	0.27566666666666667
2365	1	I don't wanna hate religious people. Cos i am one of them. I'm so religious in music. #ahaa 	18		0	
2366	1	There's millions of autobot & troll accounts on Twitter that post dumb sh*t for RT's, then people call them stupid & naive.||	22		0	
2367	1	Keep running from your problems. That always works. 	8		0	
2368	1	Would like to thank my nephew for giving me his horrible cold & sore throat etc.. Much appreciated! 	18		0	
2369	1	Enabling the Windows Firewall is a perfectly reasonable thing to do to package in a software installer.  #SCCMAdmininHealthcare	18		0	
2370	1	"Just as the microphone fails: ""If we were having this conversation 100 years ago..."" @disruptivedean #WebRTC #WebRTCParis "	17		0	
2371	1	Welp. There goes 50 bucks down the drain. Thanks KU Student Housing.  Get. Me. OUT.	15		0	
2372	0	This pressure is unreal. Keep it up	7		0	
2373	0	Same #Soundcloud dl: http://t.co/2I8CRNHDUh Follow> @LexiNRealLife #ATL #ConsciousMusic http://t.co/P6pzAjr2Vm	9		0	
2374	1	I absolutely LOVE moving house 	5		0	
2375	1	Powerful picture taken by a #protester the #night before #christmas. The  is real. http://t.co/EVdeheqpsj	14		0	
2376	1	Listened to Gimme Shelter while driving in the rain😂 	9	😂	1	0.221
2377	1	Taking Over the mansion with the Mexicans @MikeyGlander	8		0	
2378	0	@GetOnTVN @TheSharkTweet what's going on with sharks hair? Looks like the council has cut it	15		0	
2379	0	"#notcies #eu Liverpool workers ""miscarriage of justice"" victims http://t.co/KKyxaCu18R"	9		0	
2380	1	@haleymae21 Ha! I don't have haters. Just a few misguided souls who thought my mentions were a bulletin board for their issues. ;) 	23		0	
2381	0	@Merrinaised @lisatagaloa yip most likely the next time I get #suckered into #making anotherone 😜	15	😜	1	0.456
2382	1	I love hearing people's explanations about the dating world in America in the library while I am studying 	18		0	
2383	0	Eskom load-shedding hammers the Rand again: http://t.co/L9CTtRVASn  Current spot rate USD1=R11.45 http://t.co/PGZHDkBJGD #VivaANCviva 	13		0	
2384	1	What a great person you are. 	6		0	
2385	1	@holly_b94 @lottiebaring can't wait to see ya both 	8		0	
2386	1	Wow I feel great 	4		0	
2387	1	Twitter slams Austin Strange Fruit PR firm, spurring it to drop the name it shared with a song about lynching http://t.co/DSN2zFt7A0 	21		0	
2388	1	@Watchthisface25 looking forward to the time I have to traipse down the stairs to postie with a baby attached to my nipple! 😳 	23	😳	1	0.018
2389	1	@ragavendra87 @timesofindia They r no less than the BCCI and Arnab keeps bashing them on the news hour 	18		0	
2390	1	Yep, true patriots all.  http://t.co/lAZTLMA2Ho	5		0	
2391	1	@JackHeverin @JoelBateman23 @tay_smith103 @mattyprosser1 Was that head Mathers batting?|#powerful!!|#intimidating|	9		0	
2392	0	@darrellr79 @EBJunkies I'd prefer the slew of #Ferguson protestors across the US...they stop traffic shut dwn bridges	17		0	
2393	1	@John_Slavin Think I may use that in my ads ! :) 	11		0	
2394	0	@Quikr @Vh1Supersonic |Its @DILLONFRANCIS  bcoz he is so #Nasty and loves his  ...||#GoSupersonicQuikr	13		0	
2395	1	@awfulannouncing I don't believe you!!!!  	5		0	
2396	1	Nothing like the 24hr swing back to being a day walker to make you feel like a million bucks...  #shiftworkerlife	20		0	
2397	0	I don't have to respect your beliefs.||I only have to respect your RIGHT to have them. ||#atheist #atheism	18		0	
2398	0	@goodgary99 @Neilby70 @ParkzTheDon @TonyBrown03 @GazTheGooner84 @LosDaGooner mmmm 😂😂😂	8	😂😂😂	3	0.221
2399	0	 @ Speakeasy http://t.co/1bg6Y6U0ax	3		0	
2400	1	"Wow.. #shocker  RT @TheAtlantic: Dick Cheney on CIA torture: ""I'd do it again in a minute"" http://t.co/CppRItMqZJ http://t.co/nS7ZnAq2Ec"	18		0	
2401	0	One season down 8 togo! #OneTreeHill	6		0	
2402	1	"The late Howie Carr wd be amused to see Granny Warren putting the wood to a ""bow-tied bum kisser"" "	19		0	
2403	1	michael have a sexy face when he cough  http://t.co/5owjGoZQjU	9		0	
2404	1	Love being made fun of 	5		0	
2405	1	Feels so good 2 get off  2 have 2 go straight 2 school though...	14		0	
2406	0	Hey everyone... I want this as a Christmas gift :) Can you send me one? @NVIDIAGeForce #GTX980 http://t.co/nc7S4QOqpW	18		0	
2407	0	Pretty sure there's a satanic baby in the apartment next door. Stays howling. Not crying. Howling. All day, all night. Ugh. #killmenow	22		0	
2408	0	http://t.co/VNPJoS2ACk #GapingAngels #Georgeous Georgeous busty blonde drilled in all her aroused holes!	12		0	
2409	0	@rj4gui4r you wearing the pin I sent for the rest of the video yesterday made my day. #daymade #addicted http://t.co/RPvpDfDRQw	20		0	
2410	0	@Arlo2121 ugh... painful for sure. can't win em all I spose... but you shouldn't ever look like that.	18		0	
2411	0	What do you all think of that Salt-N-Pepa Geico commercial? I think it's pretty terrible.	15		0	
2412	0	I'm officially on Twitter!### sure what to do after all these pound signs?!?!	13		0	
2413	1	The moment you realize that what have you done in this whole year . 	14		0	
2414	1	Yeah, the prom is the most important event in your life 	11		0	
2415	1	Wishing my relationship was that real 	6		0	
2416	0	#Exclusive -- #Indonesia: #AirAsia #crash #probe #focuses on #timing of #request to #climb, #weather. http://t.co/drtIbijN6y via @reuters	17		0	
2417	0	@craftsBoy Marvellous!Sounds nothing like any jingle bells song i've ever heard!I can see you in mismatched socks,tights & cricket gear :-)	21		0	
2418	0	Indian Urdu Daily Advocates Murdering Apostates After Extremist Hindu Groups Convert Muslims: The First... http://t.co/nASWVjnLZe	15		0	
2419	0	Company profile NOT TWINS VENTURES, LLC - http://t.co/b75EgvMfU7   #TWINS #VENTURES, #LLC	11		0	
2420	0	Photo: 3pc Lace Corset Size: small-2xl Price:$40.00 Leave size and email for invoice http://t.co/xrPRl3TKxm	14		0	
2421	0	It is so much easier for me to write how I'm feeling than to actually speak it, I get nervous and stumble on my words if it's on my heart.	30		0	
2422	0	Bacon. That's all. That's the tweet.	6		0	
2423	0	yup, amazing how that is, isnt it? @AcePraline @TheLexZane @Eppic_Barz	10		0	
2424	0	Photo: Dance Icon Sports Bra/Shorts Bikini Lingerie One Size $20.00 Leave email for invoice http://t.co/7aKmeVicvK	15		0	
2425	0	Better than yourself should be the score. Not better than other ones .	13		0	
2426	1	@RealAlexJones but they put it in soaps and shampoo! It's healthy! 	11		0	
2427	0	@TylerJShock How do you score on someone?	7		0	
2428	1	It's all a calamity of lies..everything is fake so we only accept what isn't true  so when the truth comes we deny it. 	23		0	
2429	1	Taking the Christmas lights down in the swamp will be a blast. 	12		0	
2430	0	"@anna_krystyna: "" It's the freshman semester of my first year..."" #ohanya #finalsamiright"	12		0	
2431	0	I don't know what's worse...the fact that McDonald's is open on Christmas Day or that people are actually in there eating it right	23		0	
2432	1	I love that my body can't handle school stress and makes me physically sick. 	14		0	
2433	1	finally going to bed, definitely looking forward to waking up in 5 1/2 hours. 👍 	15	👍	1	0.522
2434	0	@sommelierkeith aww bless ya. Enjoy your break babe, yeah it was great thanks.. Finally recovering from it. How's Ya tash going? 😘	22	😘	1	0.702
2435	1	Platoon strategy ain't so bad. I mean we are a 7 line army.  #mets	14		0	
2436	1	Day 2. Going to the DR for #2 cause I'm 99.9999999% sure she has strep #awesome 	16		0	
2437	0	@PatWilsonInfo Huh? It's a graphical representation of what's happening. Nothing is out there to take a photo!	17		0	
2438	0	But it's time to face the truth... I will never be with you	13		0	
2439	1	This guy who started jack hammering at 6 this morning right outside my window can stop anytime now!! #sleepingbeauty 	19		0	
2440	1	@TheLouieMiguel what a way to start the new year 	9		0	
2441	0	As a girl,my reason not to put on makeup is I'm satisfied with my face,unlike you bitch!|| #winter	18		0	
2442	0	Oh look - wrapping presents is SO easy...here's the video to prove it!!!|http://t.co/f6QFevN0Ka	13		0	
2443	1	Write cover page of thesis. Laptop commits suicide  #thankgodforbackups http://t.co/Bdj0HlBC9G	10		0	
2444	1	haven't talked to you in days. that's cool I guess. 	10		0	
2445	1	The Interview has been cancelled, not because of north korea but because the immense comedy would blow our mortal minds 	20		0	
2446	1	The sky looks SO beautiful today....  http://t.co/Defox97Pzi	7		0	
2447	0	@FoxNews Hey #Russia ! MAKE MONEY #TWEETING YET?||http://t.co/Q2WB7riAvK <-This #FOXNews Clip explains how||https://t.co/cpJZkEgNe7	13		0	
2448	0	Aww I've just seen the pictures of @ben_botica from today, hows recovery going? #getwellsoon	14		0	
2449	1	What?!? The 4 team playoff picked by 16 people didn't solve schools still being pissed?!? I'm so shocked!  #CFBPlayoff	19		0	
2450	1	@CalgarySenate why yes, because being some man's property is such a privilege  @HaPpy_Punks_Grl   #ironagethinking	14		0	
2451	1	Day 1. Ski school with instructor Patrick. Soon I'll be ready for the black slopes. ... http://t.co/QWIKEB4iOE	17		0	
2452	1	Everyones full of ruddy xmas cheer here 	7		0	
2453	1	@numbdave Because we all know that a house is a hermetically sealed environment!  @askegg @SecuLawyer @star2000dancer	16		0	
2454	0	One things for sure IMA make y'all folks remember me.	10		0	
2455	1	Sending best wishes to all my coworkers at the 9AM this morning 	12		0	
2456	0	THEY #CAN'T BE #IDENTIFIED|#UK should  ALLOW more #SYRIAN REFUGEES #ENTRY among them will be #ISLAMISTS potential #TERRORISTS	17		0	
2457	1	@rowdiejones:  When continuationists demand a prooftext for cessationism. / @BibChr beautiful observation	12		0	
2458	0	Yep, it's exactly what you're thinking... someone called an Ambulance for the former Audi R8...||#Audi #R8 #Carporn  http://t.co/yrO2cO9cKB	18		0	
2459	0	@SrBachchan Can U use Smartphone?||http://t.co/Q2WB7riAvK|SmartPhone APP PAYS you!|See-http://t.co/RDlRuGN0iE |Go 2: https://t.co/cpJZkEgNe7	11		0	
2460	0	How the fuck do u come out of a commercial injury break w a delay of game? #Redskins	18		0	
2461	0	#notcias #eu #europ How Santa Juncker can bring the gift of a healthier EU http://t.co/f6h25c4zsu	15		0	
2462	1	this is fun  http://t.co/Gw3t5ZiOTR	4		0	
2463	1	Irony died 1000 times during the climax of Sholay, when the police urged Thakur not to take the law into his HANDS.  #Bollywood	23		0	
2464	1	Done to much again  http://t.co/BYd8Np3eQV	5		0	
2465	0	.@BDUTT is at her best when she reports frm 'on the field'. Not that she is bad at studio but on field she is a true story teller.	28		0	
2466	1	Yay for knee machines!  http://t.co/BNK8Z2LBsE	5		0	
2467	0	@EBCooper13 So you condone murder for rude people?||File that under Nincompoop Update	12		0	
2468	0	#Minivan #Mom #Ebony #Wilkerson  #Guilty #By #Reason #of #Insanity: #Judge: A Florida judge ruled Friday that... http://t.co/J5bLfeJXft	17		0	
2469	0	@davebett87 long yeah. the director's cut will be longer! 😁 you need to see Penguins of Madagascar btw	18	😁	1	0.45
2470	0	Well today can go fuck itself.	6		0	
2471	1	I love working for an hour and not getting paid for it 	12		0	
2472	1	I love when I wake up grumpy  #effroommates #yourtooloud #personalalarmclock #notnecessary #bequieter #ugh	13		0	
2473	1	@Luxtonr7 @adamjamesberack LFC worst start in 50 years and still above EFC.... that is funny!!! #WishWeHadA28MilStriker 	16		0	
2474	0	Are you kidding me this is unacceptable http://t.co/Z9Ij5t2DI9	8		0	
2475	1	Well, my nmu computer just took a poop on me :/ hopefully it will start back up later.. #whatDoIExpect #NMUComputersAreTheBest  😑😒	21	😑😒	2	-0.34450000000000003
2476	1	It's been one year of off and on eye twitching. #SoFun 	11		0	
2477	0	In case somebody breaks in our apartment 🔪😵 http://t.co/3IhKK7AY1o	9	🔪😵	2	0.07899999999999999
2478	1	@PizzaExpress so ...still no response from @PizzaExpress #greatcustomerrelations 	8		0	
2479	1	@Navrooz and among 8 of #duleepSingh children,none had one! 	9		0	
2480	1	Dead supportive family I've got. 	5		0	
2481	0	@RedEyeFNC Saturday at 11:00?  Damn...there goes my secret news paraphernalia....   telling	11		0	
2482	0	@iwannawant2 @billisFPS yeah this happens to me every time I want to like a video :(	16		0	
2483	1	@HadleyFreeman it could have happened to anyone. Your time will come, critics. Oops, apologies. A typical  -loving #Brit.	18		0	
2484	1	Babysitting is what I like to do on a Saturday 😒 	11	😒	1	-0.375
2485	0	Hafeez's slider is TOO much of a mess. Bowling it from 'back-of-the-palm' & that too at ~90kph require EXTENSION http://t.co/KiGLPZY876	20		0	
2486	0	#MTVStars Justin Bieber|#net  #fast	4		0	
2487	0	@Jude_Mugabi is it squirt or squat?	6		0	
2488	0	How do I make more money now in my business? Loral Langemeire's best seller The Millionaire Maker. Get your copy http://t.co/xzP6UjI8va	21		0	
2489	0	@BavarianShady no u dnt hav to..bt sme ppl do....evn whn they do shit.. :-P	14		0	
2490	0	Blackpool today for an interview.  the weather for the beach	10		0	
2491	0	@ManUtdstholder @hunts9 You're  familiar with Matt Bubsy, #then.	8		0	
2492	0	Dirgahayu my corps @mb_bbt 16/12/1986 - 26/12/2014 😎🎼👏👊| just a corps, we... (w/ Tari, eni, & 26 others) [pic] — https://t.co/WCEHZZUmAX	21	😎🎼👏👊	4	0.3975
2493	0	Not this room please I don't want this	8		0	
2494	0	@BigAlMLM Please give me a Follow Back.	7		0	
2495	0	@_Kayy_T Be more narrow with that knife, you might just find the target to answer that. -Sarcastic.	17		0	
2496	0	I was trying to type parkside and it turned to paradise #coincidence #i #think 	14		0	
2497	1	"A woman wearing a t-shirt on @itvjeremykyle that says ""Act like a Lady"".."	13		0	
2498	1	Grandma's coming over, yay money. #lol #kidding 	7		0	
2499	1	At one point i almost believed that the law of attraction was effective. !	14		0	
2500	1	"@kthbates96 yup gotta keep up with my ""frantic party lifestyle"". "	10		0	
2501	1	@SocialxClub HOW DARE YOU HAVE FUN AS CHRISTIANS! WE ARE SUPPOSED TO BE BORING AND HAVE ZERO FUN! HORRIBLE CHRISTIANS! LOL #MISFIT 	22		0	
2502	0	I was watching birds fly during this photo. http://t.co/Mo7wd4RXav	9		0	
2503	0	@Jaketallow but if you feel like it's relevant don't worry about the word limit man, at least you're doing it	20		0	
2504	1	@maggsonmedia #eskom yup, service delivery is impeccable . diesel supply or cash flow problems? Ineptitude	15		0	
2505	1	Sarcasm incoming: This weekend is going to be such a great time being grounded with nothing to do but homework, gunna have a blast! 	24		0	
2506	0	@erin_also I can't wait :) Enjoy your Christmas!	8		0	
2507	1	Glad to know my friends are supportive 	7		0	
2508	1	@ChefCarolineB sounds like the LA end of days! 	8		0	
2509	1	Erasure by Percival Everett and Pym by Mat Johnson....So there is black literature after the Black Arts Movement  #ChangetheCanon	19		0	
2510	0	chicks be really pimping more then males these days #the#look #yallknowthatsnotcoolright?	11		0	
2511	0	A very powerful statement by Rob Hustle on a growing crisis. #ICantBreathe https://t.co/AcKP9A6C57	13		0	
2512	0	@quiksilverindia I guess the picture will answer it. |Still , Answer 7 - Above and Beyond.|#QuiksilverGoesSupersonic http://t.co/5BXf58modI	17		0	
2513	0	@livejazzman #do  #worry. They're Percey. @CharlemagneII got the same pair.	10		0	
2514	0	@scoopdoggydogg @rhilox @johnbelton1 @chooch_64 @LoyalistRadio @Big_Woodys_Shop @Davgt5 @ImFatherJack @rangersforever7 All the best 2015	13		0	
2515	1	: When the looks that are nurtured by statuesque beauties are nurtured by the skinniest supermodels. #Statuesque=#Skinny #Look	18		0	
2516	0	"@IBMcloud @MidmarketIBM What on earth does that mean ""Cloud vs Mobile""? It's Cloud-Mobile - or basically Client-Server 2.0"	18		0	
2517	0	I would have never hired Trestman. RT @PriscoCBS: I would fire Trestman tonight.	13		0	
2518	1	When someone who is extremely selfish dramatically wonders why people are so selfish ! 	14		0	
2519	0	@RaysBaseball Thank you for staying Tom!	6		0	
2520	1	@dawncflv @MRbelzer he's the detective!!! lol  #OrTypeCast	7		0	
2521	0	@amyengineer @daverdfw you drive a ferrari, right? you being a beautiful clever woman?	13		0	
2522	1	the wheels on the bus are broken down broken down broken down😊🎶  #fml #omwtothemet	14	😊🎶	2	0.5920000000000001
2523	1	Your cyber Monday sale got extended? No fucking way!  #stfu	10		0	
2524	0	@TU_SuccessStory I'm getting to notifications though. I know we up but only by 10. We playing bad?	17		0	
2525	0	I'm in the back chilling for now on , if I don't keep it contact with you or hit you up don't get mad I'm just on some other shit 🚶	31	🚶	1	-0.149
2526	0	@jcpetit4 dusty as usual🔌 #redbucket http://t.co/U8llvttn59	6	🔌	1	-0.125
2527	0	@Taaa_lia @Merrinaised sorry I forgot LMAO	6		0	
2528	1	MT Darth Vader is polling higher than all potential 2016 US presidential candidates http://t.co/Kuv3dp8pZm|Are you surprised? 	16		0	
2529	1	@KimiNozoGuy @Alison_prime @SportzPunz @IvyTwisted @shitpostman Probably folks like #FullMcIntosh who don't buy games.  #gamergate	14		0	
2530	1	@sarahkhannyc @SAfridiOfficial @ShahidSrfraz Hahahahahahahhahaha! I was some one and it happened to be ya! !	15		0	
2531	0	The most wonderful advantage of not being a ppl-pleasing daft is that there's nothing to worry about changing your perspectives(adjustments)	20		0	
2532	0	 alot-still not sussed out how yo keep in touch with peop!e via twitterTwitterversary	13		0	
2533	1	Sure, let's go back to work on my day off after after just leaving four hours ago. Why not? #fb 	20		0	
2534	1	@ninjalikescheez did your python tweeter send that? 	7		0	
2535	0	@gilmanjames19 absolutely! I have no life so that shouldn't be a hard thing to do. Haha	16		0	
2536	1	..what a great start to my day 	7		0	
2537	1	@RichardCarter Thanks, that'll help loads 	5		0	
2538	1	Russia says ruble crisis over as reserves dive, inflation climbs  http://t.co/KxvLkir1dB via @reuters	13		0	
2539	1	@RichardDawkins Accusations on twitter shouldn't count, though I've heard tales of talk that it will replace the grad jury sys here 	21		0	
2540	0	Thinking I should lock my phone away for the night: #ifyoudonthaveanythingnicetosaydontsayanythingatall	11		0	
2541	1	So, Matt and Natasha are having sex. #WhatASuprise  #WhatElseIsNew	9		0	
2542	0	@billisFPS @MrProWestie @leveluptime didn't you know that they removed the M16A3 because it was overpowered? :O	16		0	
2543	1	@AskPlayStation Have you guys tried unplugging the servers waiting 10 seconds and plugging them back in?  #psndown	17		0	
2544	1	@WillMcHoebag Warwick Davis is more than twice the man Tony Blair is 	12		0	
2545	0	In Scotland ( the little country that's attached to the north of England) 🇬🇧❄️	14	❄	1	0.51
2546	1	Girls who put their area code in their instagram about me...so clever!  #stupidsauce #mymomcoulddobetter	14		0	
2547	0	@Rockprincess818 @texasfreedom101 Progressive socialism & liberalism must push the victim hood idea in order to continue.	16		0	
2548	1	Cheers to another good day... 	5		0	
